GEOGCD,GEOGNM,GEOGNMW,GEOGCD_P,GEOGNM_P,GEOGNMW_P,SI_ID,SI_TITLE,OPER_DATE,ENTITYCD,YEAR
E05011284,Barrington,,E05002806,Haslingfield and The Eversdens,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011284,Barrington,,E05002813,Orwell and Barrington,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011285,Bassingbourn,,E05002794,Bassingbourn,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011286,Caldecote,,E05002802,Gamlingay,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011286,Caldecote,,E05002795,Bourn,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011286,Caldecote,,E05002796,Caldecote,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011287,Cambourne,,E05002795,Bourn,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011288,Caxton & Papworth,,E05002792,Bar Hill,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011288,Caxton & Papworth,,E05002795,Bourn,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011288,Caxton & Papworth,,E05002814,Papworth and Elsworth,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011289,Cottenham,,E05002798,Cottenham,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011290,Duxford,,E05002799,Duxford,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011290,Duxford,,E05002818,The Abingtons,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011291,Fen Ditton & Fulbourn,,E05002821,The Wilbrahams,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011291,Fen Ditton & Fulbourn,,E05002801,Fulbourn,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011291,Fen Ditton & Fulbourn,,E05002817,Teversham,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011292,Foxton,,E05002800,Fowlmere and Foxton,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011292,Foxton,,E05002810,Melbourn,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011293,Gamlingay,,E05002802,Gamlingay,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011294,Girton,,E05002792,Bar Hill,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011294,Girton,,E05002793,Barton,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011294,Girton,,E05002803,Girton,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011295,Hardwick,,E05002796,Caldecote,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011295,Hardwick,,E05002804,Hardwick,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011296,Harston & Comberton,,E05002806,Haslingfield and The Eversdens,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011296,Harston & Comberton,,E05002805,Harston and Hauxton,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011296,Harston & Comberton,,E05002797,Comberton,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011296,Harston & Comberton,,E05002793,Barton,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011297,Histon & Impington,,E05002807,Histon and Impington,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011298,Linton,,E05002791,Balsham,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011298,Linton,,E05002808,Linton,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011298,Linton,,E05002818,The Abingtons,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011299,Longstanton,,E05002798,Cottenham,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011299,Longstanton,,E05002809,Longstanton,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011300,Melbourn,,E05002810,Melbourn,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011300,Melbourn,,E05002811,Meldreth,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011300,Melbourn,,E05002794,Bassingbourn,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011301,Milton & Waterbeach,,E05002812,Milton,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011301,Milton & Waterbeach,,E05002822,Waterbeach,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011301,Milton & Waterbeach,,E05002807,Histon and Impington,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011302,Over & Willingham,,E05002824,Willingham and Over,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011303,Sawston,,E05002815,Sawston,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011304,Shelford,,E05002820,The Shelfords and Stapleford,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011305,Swavesey,,E05002816,Swavesey,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011305,Swavesey,,E05002792,Bar Hill,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011305,Swavesey,,E05002814,Papworth and Elsworth,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011306,The Mordens,,E05002819,The Mordens,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011306,The Mordens,,E05002794,Bassingbourn,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011306,The Mordens,,E05002802,Gamlingay,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011307,Whittlesford,,E05002799,Duxford,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011307,Whittlesford,,E05002820,The Shelfords and Stapleford,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011307,Whittlesford,,E05002823,Whittlesford,,479/2017,The South Cambridgeshire (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011308,Bishop Monkton & Newby,,E05006239,Bishop Monkton,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011308,Bishop Monkton & Newby,,E05006255,Newby,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011308,Bishop Monkton & Newby,,E05006271,Wathvale,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011309,Boroughbridge,,E05006240,Boroughbridge,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011309,Boroughbridge,,E05006241,Claro,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011310,Claro,,E05006241,Claro,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011310,Claro,,E05006261,Ribston,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011310,Claro,,E05006239,Bishop Monkton,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011311,Fountains & Ripley,,E05006239,Bishop Monkton,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011311,Fountains & Ripley,,E05006246,Killinghall,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011311,Fountains & Ripley,,E05006247,Kirkby Malzeard,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011311,Fountains & Ripley,,E05006252,Lower Nidderdale,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011312,Harrogate Bilton Grange,,E05006272,Woodfield,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011312,Harrogate Bilton Grange,,E05006256,New Park,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011312,Harrogate Bilton Grange,,E05006238,Bilton,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011313,Harrogate Bilton Woodfield,,E05006272,Woodfield,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011314,Harrogate Central,,E05006244,High Harrogate,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011314,Harrogate Central,,E05006251,Low Harrogate,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011315,Harrogate Coppice Valley,,E05006244,High Harrogate,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011315,Harrogate Coppice Valley,,E05006251,Low Harrogate,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011315,Harrogate Coppice Valley,,E05006256,New Park,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011316,Harrogate Duchy,,E05006243,Harlow Moor,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011316,Harrogate Duchy,,E05006266,Saltergate,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011317,Harrogate Fairfax,,E05006242,Granby,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011317,Harrogate Fairfax,,E05006245,Hookstone,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011317,Harrogate Fairfax,,E05006268,Starbeck,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011318,Harrogate Harlow,,E05006243,Harlow Moor,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011318,Harrogate Harlow,,E05006265,Rossett,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011319,Harrogate High Harrogate,,E05006242,Granby,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011319,Harrogate High Harrogate,,E05006244,High Harrogate,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011320,Harrogate Hookstone,,E05006245,Hookstone,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011321,Harrogate Kingsley,,E05006242,Granby,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011321,Harrogate Kingsley,,E05006268,Starbeck,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011322,Harrogate New Park,,E05006256,New Park,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011322,Harrogate New Park,,E05006266,Saltergate,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011323,Harrogate Oatlands,,E05006245,Hookstone,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011323,Harrogate Oatlands,,E05006259,Pannal,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011323,Harrogate Oatlands,,E05006269,Stray,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011324,Harrogate Old Bilton,,E05006238,Bilton,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011325,Harrogate Pannal,,E05006259,Pannal,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011325,Harrogate Pannal,,E05006265,Rossett,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011326,Harrogate St Georges,,E05006265,Rossett,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011326,Harrogate St Georges,,E05006269,Stray,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011327,Harrogate Saltergate,,E05006266,Saltergate,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011328,Harrogate Starbeck,,E05006268,Starbeck,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011328,Harrogate Starbeck,,E05006272,Woodfield,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011329,Harrogate Stray,,E05006242,Granby,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011329,Harrogate Stray,,E05006245,Hookstone,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011329,Harrogate Stray,,E05006269,Stray,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011330,Harrogate Valley Gardens,,E05006243,Harlow Moor,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011330,Harrogate Valley Gardens,,E05006251,Low Harrogate,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011331,Killinghall & Hampsthwaite,,E05006246,Killinghall,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011332,Knaresborough Aspin & Calcutt,,E05006249,Knaresborough King James,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011333,Knaresborough Castle,,E05006249,Knaresborough King James,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011333,Knaresborough Castle,,E05006250,Knaresborough Scriven Park,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011333,Knaresborough Castle,,E05006248,Knaresborough East,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011334,Knaresborough Eastfield,,E05006248,Knaresborough East,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011335,Knaresborough Scriven Park,,E05006250,Knaresborough Scriven Park,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011336,Marston Moor,,E05006253,Marston Moor,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011336,Marston Moor,,E05006261,Ribston,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011337,Masham & Kirkby Malzeard,,E05006247,Kirkby Malzeard,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011337,Masham & Kirkby Malzeard,,E05006254,Mashamshire,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011338,Nidd Valley,,E05006252,Lower Nidderdale,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011338,Nidd Valley,,E05006257,Nidd Valley,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011339,Ouseburn,,E05006241,Claro,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011339,Ouseburn,,E05006258,Ouseburn,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011340,Pateley Bridge & Nidderdale Moors,,E05006260,Pateley Bridge,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011340,Pateley Bridge & Nidderdale Moors,,E05006257,Nidd Valley,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011341,Ripon Minster,,E05006262,Ripon Minster,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011341,Ripon Minster,,E05006263,Ripon Moorside,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011342,Ripon Moorside,,E05006262,Ripon Minster,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011342,Ripon Moorside,,E05006263,Ripon Moorside,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011343,Ripon Spa,,E05006264,Ripon Spa,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011344,Ripon Ure Bank,,E05006264,Ripon Spa,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011344,Ripon Ure Bank,,E05006262,Ripon Minster,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011345,Spofforth with Lower Wharfedale,,E05006267,Spofforth with Lower Wharfedale,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011345,Spofforth with Lower Wharfedale,,E05006261,Ribston,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011346,Washburn,,E05006267,Spofforth with Lower Wharfedale,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011346,Washburn,,E05006270,Washburn,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011347,Wathvale,,E05006247,Kirkby Malzeard,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011347,Wathvale,,E05006255,Newby,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011347,Wathvale,,E05006271,Wathvale,,477/2017,The Harrogate (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011348,"Adderbury, Bloxham and Bodicote",,E05010919,"Adderbury, Bloxham and Bodicote",,120/2017,The Cherwell (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011349,Banbury Calthorpe and Easington,,E05010920,Banbury Calthorpe and Easington,,120/2017,The Cherwell (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011350,Ancoats & Beswick,,E05000687,Ancoats and Clayton,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011350,Ancoats & Beswick,,E05000690,Bradford,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011351,Ardwick,,E05000710,Moss Side,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011351,Ardwick,,E05000688,Ardwick,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011352,Baguley,,E05000689,Baguley,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011353,Brooklands,,E05000691,Brooklands,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011353,Brooklands,,E05000712,Northenden,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011354,Burnage,,E05000692,Burnage,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011354,Burnage,,E05000707,Levenshulme,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011355,Charlestown,,E05000711,Moston,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011355,Charlestown,,E05000693,Charlestown,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011356,Cheetham,,E05000694,Cheetham,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011357,Chorlton,,E05000695,Chorlton,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011357,Chorlton,,E05000716,Whalley Range,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011358,Chorlton Park,,E05000695,Chorlton,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011358,Chorlton Park,,E05000696,Chorlton Park,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011358,Chorlton Park,,E05000716,Whalley Range,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011359,Clayton & Openshaw,,E05000687,Ancoats and Clayton,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011359,Clayton & Openshaw,,E05000690,Bradford,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011360,Crumpsall,,E05000698,Crumpsall,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011360,Crumpsall,,E05000694,Cheetham,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011361,Deansgate,,E05000694,Cheetham,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011361,Deansgate,,E05000697,City Centre,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011362,Didsbury East,,E05000692,Burnage,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011362,Didsbury East,,E05000699,Didsbury East,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011363,Didsbury West,,E05000696,Chorlton Park,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011363,Didsbury West,,E05000700,Didsbury West,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011364,Fallowfield,,E05000714,Rusholme,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011364,Fallowfield,,E05000701,Fallowfield,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011364,Fallowfield,,E05000707,Levenshulme,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011364,Fallowfield,,E05000710,Moss Side,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011365,Gorton & Abbey Hey,,E05000703,Gorton South,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011365,Gorton & Abbey Hey,,E05000702,Gorton North,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011366,Harpurhey,,E05000694,Cheetham,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011366,Harpurhey,,E05000698,Crumpsall,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011366,Harpurhey,,E05000704,Harpurhey,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011367,Higher Blackley,,E05000698,Crumpsall,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011367,Higher Blackley,,E05000705,Higher Blackley,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011368,Hulme,,E05000688,Ardwick,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011368,Hulme,,E05000706,Hulme,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011369,Levenshulme,,E05000703,Gorton South,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011369,Levenshulme,,E05000707,Levenshulme,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011370,Longsight,,E05000703,Gorton South,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011370,Longsight,,E05000708,Longsight,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011370,Longsight,,E05000702,Gorton North,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011371,Miles Platting & Newton Heath,,E05000687,Ancoats and Clayton,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011371,Miles Platting & Newton Heath,,E05000709,Miles Platting and Newton Heath,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011372,Moss Side,,E05000710,Moss Side,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011372,Moss Side,,E05000714,Rusholme,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011373,Moston,,E05000711,Moston,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011373,Moston,,E05000704,Harpurhey,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011374,Northenden,,E05000712,Northenden,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011375,Old Moat,,E05000700,Didsbury West,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011375,Old Moat,,E05000713,Old Moat,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011376,Piccadilly,,E05000687,Ancoats and Clayton,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011376,Piccadilly,,E05000697,City Centre,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011377,Rusholme,,E05000707,Levenshulme,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011377,Rusholme,,E05000708,Longsight,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011377,Rusholme,,E05000714,Rusholme,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011378,Sharston,,E05000715,Sharston,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011379,Whalley Range,,E05000701,Fallowfield,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011379,Whalley Range,,E05000710,Moss Side,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011379,Whalley Range,,E05000716,Whalley Range,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011380,Withington,,E05000699,Didsbury East,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011380,Withington,,E05000717,Withington,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011381,Woodhouse Park,,E05000715,Sharston,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011381,Woodhouse Park,,E05000718,Woodhouse Park,,1068/2017,The Manchester (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011382,Adel & Wharfedale,,E05001411,Adel and Wharfedale,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011382,Adel & Wharfedale,,E05001437,Otley and Yeadon,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
